{   'action_dim': 6,
#Games: 1551 #Frames: 1551000  Train_Max: 9919.39  Test_Score: 9844.12  Avg: 9660.76  ENV:  HalfCheetah-v2  DDPG Reward: 9972.16  PG Loss: -968.9407

#Games: 1562 #Frames: 1562000  Train_Max: 9947.68  Test_Score: 9817.09  Avg: 9677.12  ENV:  HalfCheetah-v2  DDPG Reward: 9666.52  PG Loss: -971.4499

#Games: 1573 #Frames: 1573000  Train_Max: 10004.76  Test_Score: 9867.74  Avg: 9691.77  ENV:  HalfCheetah-v2  DDPG Reward: 9955.04  PG Loss: -973.6891

#Games: 1584 #Frames: 1584000  Train_Max: 9845.19  Test_Score: 9875.00  Avg: 9718.80  ENV:  HalfCheetah-v2  DDPG Reward: 9782.52  PG Loss: -976.1116

#Games: 1595 #Frames: 1595000  Train_Max: 9952.36  Test_Score: 9880.02  Avg: 9739.27  ENV:  HalfCheetah-v2  DDPG Reward: 9916.15  PG Loss: -978.8429

#Games: 1606 #Frames: 1606000  Train_Max: 10008.75  Test_Score: 9850.62  Avg: 9761.55  ENV:  HalfCheetah-v2  DDPG Reward: 9871.38  PG Loss: -980.5754

Progress Saved
#Games: 1617 #Frames: 1617000  Train_Max: 10053.77  Test_Score: 9836.10  Avg: 9780.70  ENV:  HalfCheetah-v2  DDPG Reward: 10034.73  PG Loss: -983.0380

#Games: 1628 #Frames: 1628000  Train_Max: 10000.96  Test_Score: 9828.68  Avg: 9794.17  ENV:  HalfCheetah-v2  DDPG Reward: 9940.58  PG Loss: -985.9820

#Games: 1639 #Frames: 1639000  Train_Max: 9829.03  Test_Score: 9795.23  Avg: 9815.61  ENV:  HalfCheetah-v2  DDPG Reward: 10010.88  PG Loss: -988.2203

Sync from RL --> Nevo
#Games: 1650 #Frames: 1650000  Train_Max: 9872.96  Test_Score: 9798.62  Avg: 9831.70  ENV:  HalfCheetah-v2  DDPG Reward: 9953.30  PG Loss: -990.9274

#Games: 1661 #Frames: 1661000  Train_Max: 10032.60  Test_Score: 9953.20  Avg: 9839.32  ENV:  HalfCheetah-v2  DDPG Reward: 9885.98  PG Loss: -993.9261

#Games: 1672 #Frames: 1672000  Train_Max: 10121.02  Test_Score: 9934.87  Avg: 9850.23  ENV:  HalfCheetah-v2  DDPG Reward: 9903.08  PG Loss: -996.0487

#Games: 1683 #Frames: 1683000  Train_Max: 9950.69  Test_Score: 9758.92  Avg: 9862.01  ENV:  HalfCheetah-v2  DDPG Reward: 10133.74  PG Loss: -997.6324

#Games: 1694 #Frames: 1694000  Train_Max: 9924.67  Test_Score: 9945.10  Avg: 9851.13  ENV:  HalfCheetah-v2  DDPG Reward: 10098.19  PG Loss: -1000.4842

#Games: 1705 #Frames: 1705000  Train_Max: 9840.37  Test_Score: 9931.27  Avg: 9858.14  ENV:  HalfCheetah-v2  DDPG Reward: 10135.84  PG Loss: -1002.4177

#Games: 1716 #Frames: 1716000  Train_Max: 9942.65  Test_Score: 9951.78  Avg: 9863.26  ENV:  HalfCheetah-v2  DDPG Reward: 10074.31  PG Loss: -1004.6242

#Games: 1727 #Frames: 1727000  Train_Max: 9980.22  Test_Score: 9933.43  Avg: 9873.38  ENV:  HalfCheetah-v2  DDPG Reward: 10250.39  PG Loss: -1006.8475

#Games: 1738 #Frames: 1738000  Train_Max: 9971.24  Test_Score: 9880.04  Avg: 9883.11  ENV:  HalfCheetah-v2  DDPG Reward: 10176.36  PG Loss: -1009.0336

#Games: 1749 #Frames: 1749000  Train_Max: 9934.77  Test_Score: 9903.70  Avg: 9888.24  ENV:  HalfCheetah-v2  DDPG Reward: 10273.75  PG Loss: -1010.9930

Sync from RL --> Nevo
#Games: 1760 #Frames: 1760000  Train_Max: 10031.07  Test_Score: 9906.16  Avg: 9899.09  ENV:  HalfCheetah-v2  DDPG Reward: 10275.87  PG Loss: -1012.6591

#Games: 1771 #Frames: 1771000  Train_Max: 10524.10  Test_Score: 10318.40  Avg: 9909.85  ENV:  HalfCheetah-v2  DDPG Reward: 10467.57  PG Loss: -1015.0264

#Games: 1782 #Frames: 1782000  Train_Max: 10409.39  Test_Score: 10400.03  Avg: 9946.37  ENV:  HalfCheetah-v2  DDPG Reward: 10565.84  PG Loss: -1016.5562

#Games: 1793 #Frames: 1793000  Train_Max: 10313.83  Test_Score: 10439.81  Avg: 9992.88  ENV:  HalfCheetah-v2  DDPG Reward: 10396.39  PG Loss: -1017.7775

#Games: 1804 #Frames: 1804000  Train_Max: 10321.63  Test_Score: 10364.80  Avg: 10060.97  ENV:  HalfCheetah-v2  DDPG Reward: 10396.88  PG Loss: -1019.1988

Progress Saved
#Games: 1815 #Frames: 1815000  Train_Max: 10421.50  Test_Score: 10388.12  Avg: 10102.94  ENV:  HalfCheetah-v2  DDPG Reward: 10399.67  PG Loss: -1021.1248

#Games: 1826 #Frames: 1826000  Train_Max: 10321.27  Test_Score: 10355.01  Avg: 10148.63  ENV:  HalfCheetah-v2  DDPG Reward: 10498.85  PG Loss: -1023.4244

#Games: 1837 #Frames: 1837000  Train_Max: 10421.55  Test_Score: 10335.11  Avg: 10188.95  ENV:  HalfCheetah-v2  DDPG Reward: 10324.42  PG Loss: -1024.0885

#Games: 1848 #Frames: 1848000  Train_Max: 10328.40  Test_Score: 10409.28  Avg: 10229.12  ENV:  HalfCheetah-v2  DDPG Reward: 10300.43  PG Loss: -1026.3016

#Games: 1859 #Frames: 1859000  Train_Max: 10339.28  Test_Score: 10388.53  Avg: 10282.04  ENV:  HalfCheetah-v2  DDPG Reward: 10403.45  PG Loss: -1027.5278

Sync from RL --> Nevo
#Games: 1870 #Frames: 1870000  Train_Max: 10448.94  Test_Score: 10358.38  Avg: 10330.53  ENV:  HalfCheetah-v2  DDPG Reward: 10498.99  PG Loss: -1029.3859

#Games: 1881 #Frames: 1881000  Train_Max: 10646.99  Test_Score: 10482.86  Avg: 10375.75  ENV:  HalfCheetah-v2  DDPG Reward: 10458.86  PG Loss: -1031.6135

#Games: 1892 #Frames: 1892000  Train_Max: 10730.71  Test_Score: 10575.53  Avg: 10392.19  ENV:  HalfCheetah-v2  DDPG Reward: 10608.34  PG Loss: -1033.1736

#Games: 1903 #Frames: 1903000  Train_Max: 10596.34  Test_Score: 10556.59  Avg: 10409.74  ENV:  HalfCheetah-v2  DDPG Reward: 10772.28  PG Loss: -1035.2532

#Games: 1914 #Frames: 1914000  Train_Max: 10633.24  Test_Score: 10470.08  Avg: 10421.42  ENV:  HalfCheetah-v2  DDPG Reward: 10412.99  PG Loss: -1037.9265

#Games: 1925 #Frames: 1925000  Train_Max: 10639.21  Test_Score: 10461.94  Avg: 10431.95  ENV:  HalfCheetah-v2  DDPG Reward: 10909.77  PG Loss: -1040.0906

#Games: 1936 #Frames: 1936000  Train_Max: 10452.78  Test_Score: 10487.66  Avg: 10439.33  ENV:  HalfCheetah-v2  DDPG Reward: 10665.29  PG Loss: -1042.0792

#Games: 1947 #Frames: 1947000  Train_Max: 10380.89  Test_Score: 10384.57  Avg: 10452.59  ENV:  HalfCheetah-v2  DDPG Reward: 10690.74  PG Loss: -1044.3749

#Games: 1958 #Frames: 1958000  Train_Max: 10394.39  Test_Score: 10578.35  Avg: 10457.54  ENV:  HalfCheetah-v2  DDPG Reward: 10886.88  PG Loss: -1046.6359

#Games: 1969 #Frames: 1969000  Train_Max: 10482.10  Test_Score: 10110.57  Avg: 10474.45  ENV:  HalfCheetah-v2  DDPG Reward: 10758.93  PG Loss: -1048.5653

Sync from RL --> Nevo
#Games: 1980 #Frames: 1980000  Train_Max: 10379.49  Test_Score: 7889.87  Avg: 10446.65  ENV:  HalfCheetah-v2  DDPG Reward: 10460.92  PG Loss: -1049.9900

#Games: 1991 #Frames: 1991000  Train_Max: 10487.13  Test_Score: 10215.15  Avg: 10199.80  ENV:  HalfCheetah-v2  DDPG Reward: 10829.11  PG Loss: -1051.8700

#Games: 2002 #Frames: 2002000  Train_Max: 10689.77  Test_Score: 10782.29  Avg: 10173.03  ENV:  HalfCheetah-v2  DDPG Reward: 11074.05  PG Loss: -1053.7849

Progress Saved
#Games: 2013 #Frames: 2013000  Train_Max: 10785.25  Test_Score: 10681.51  Avg: 10193.70  ENV:  HalfCheetah-v2  DDPG Reward: 10915.61  PG Loss: -1056.1635

#Games: 2024 #Frames: 2024000  Train_Max: 10766.64  Test_Score: 10712.72  Avg: 10206.20  ENV:  HalfCheetah-v2  DDPG Reward: 11174.95  PG Loss: -1058.4001

#Games: 2035 #Frames: 2035000  Train_Max: 10723.63  Test_Score: 10716.18  Avg: 10230.46  ENV:  HalfCheetah-v2  DDPG Reward: 10979.05  PG Loss: -1060.9929

#Games: 2046 #Frames: 2046000  Train_Max: 10751.04  Test_Score: 10688.50  Avg: 10255.89  ENV:  HalfCheetah-v2  DDPG Reward: 11087.71  PG Loss: -1064.0757

#Games: 2057 #Frames: 2057000  Train_Max: 10538.61  Test_Score: 10685.50  Avg: 10275.97  ENV:  HalfCheetah-v2  DDPG Reward: 11239.05  PG Loss: -1066.5187

#Games: 2068 #Frames: 2068000  Train_Max: 10689.42  Test_Score: 10828.82  Avg: 10306.06  ENV:  HalfCheetah-v2  DDPG Reward: 11299.47  PG Loss: -1069.2170

#Games: 2079 #Frames: 2079000  Train_Max: 10746.65  Test_Score: 10746.79  Avg: 10331.11  ENV:  HalfCheetah-v2  DDPG Reward: 11248.00  PG Loss: -1072.3446

Sync from RL --> Nevo
#Games: 2090 #Frames: 2090000  Train_Max: 10779.60  Test_Score: 10684.99  Avg: 10394.73  ENV:  HalfCheetah-v2  DDPG Reward: 11304.00  PG Loss: -1074.8990

#Games: 2101 #Frames: 2101000  Train_Max: 11142.88  Test_Score: 11197.06  Avg: 10674.25  ENV:  HalfCheetah-v2  DDPG Reward: 11192.77  PG Loss: -1077.5217

#Games: 2112 #Frames: 2112000  Train_Max: 11122.06  Test_Score: 11198.34  Avg: 10772.44  ENV:  HalfCheetah-v2  DDPG Reward: 11325.72  PG Loss: -1080.4941

#Games: 2123 #Frames: 2123000  Train_Max: 11243.95  Test_Score: 11061.99  Avg: 10814.04  ENV:  HalfCheetah-v2  DDPG Reward: 11205.14  PG Loss: -1083.0833

#Games: 2134 #Frames: 2134000  Train_Max: 11252.65  Test_Score: 11148.46  Avg: 10852.09  ENV:  HalfCheetah-v2  DDPG Reward: 11321.07  PG Loss: -1084.9875

#Games: 2145 #Frames: 2145000  Train_Max: 11049.63  Test_Score: 11134.06  Avg: 10895.66  ENV:  HalfCheetah-v2  DDPG Reward: 11327.62  PG Loss: -1087.6589

#Games: 2156 #Frames: 2156000  Train_Max: 11114.71  Test_Score: 11087.33  Avg: 10937.45  ENV:  HalfCheetah-v2  DDPG Reward: 11375.06  PG Loss: -1090.8606

#Games: 2167 #Frames: 2167000  Train_Max: 11163.48  Test_Score: 11047.78  Avg: 10977.33  ENV:  HalfCheetah-v2  DDPG Reward: 11388.94  PG Loss: -1092.7156

#Games: 2178 #Frames: 2178000  Train_Max: 11012.41  Test_Score: 11076.83  Avg: 11013.56  ENV:  HalfCheetah-v2  DDPG Reward: 11251.42  PG Loss: -1095.2609

#Games: 2189 #Frames: 2189000  Train_Max: 11004.26  Test_Score: 11009.60  Avg: 11038.36  ENV:  HalfCheetah-v2  DDPG Reward: 11090.79  PG Loss: -1097.2041

Sync from RL --> Nevo
#Games: 2200 #Frames: 2200000  Train_Max: 11149.97  Test_Score: 10968.12  Avg: 11064.64  ENV:  HalfCheetah-v2  DDPG Reward: 11256.09  PG Loss: -1099.2148

#Games: 2211 #Frames: 2211000  Train_Max: 11282.37  Test_Score: 11180.37  Avg: 11092.96  ENV:  HalfCheetah-v2  DDPG Reward: 11437.82  PG Loss: -1101.4060

Progress Saved
#Games: 2222 #Frames: 2222000  Train_Max: 11087.56  Test_Score: 11276.41  Avg: 11091.29  ENV:  HalfCheetah-v2  DDPG Reward: 11337.15  PG Loss: -1104.5653

#Games: 2233 #Frames: 2233000  Train_Max: 11305.48  Test_Score: 11243.30  Avg: 11099.09  ENV:  HalfCheetah-v2  DDPG Reward: 11173.57  PG Loss: -1107.0863

#Games: 2244 #Frames: 2244000  Train_Max: 11224.41  Test_Score: 11225.48  Avg: 11117.23  ENV:  HalfCheetah-v2  DDPG Reward: 11404.08  PG Loss: -1109.2029

#Games: 2255 #Frames: 2255000  Train_Max: 11315.68  Test_Score: 11203.64  Avg: 11124.93  ENV:  HalfCheetah-v2  DDPG Reward: 11431.00  PG Loss: -1111.2078

#Games: 2266 #Frames: 2266000  Train_Max: 11105.74  Test_Score: 11189.82  Avg: 11131.89  ENV:  HalfCheetah-v2  DDPG Reward: 11492.65  PG Loss: -1112.9547

#Games: 2277 #Frames: 2277000  Train_Max: 11350.07  Test_Score: 11145.95  Avg: 11142.13  ENV:  HalfCheetah-v2  DDPG Reward: 11452.77  PG Loss: -1113.4868

#Games: 2288 #Frames: 2288000  Train_Max: 11291.58  Test_Score: 11251.54  Avg: 11151.95  ENV:  HalfCheetah-v2  DDPG Reward: 11388.63  PG Loss: -1114.8190

#Games: 2299 #Frames: 2299000  Train_Max: 11352.96  Test_Score: 11215.62  Avg: 11169.42  ENV:  HalfCheetah-v2  DDPG Reward: 11432.41  PG Loss: -1116.4889

Sync from RL --> Nevo
#Games: 2310 #Frames: 2310000  Train_Max: 11358.60  Test_Score: 11223.40  Avg: 11190.03  ENV:  HalfCheetah-v2  DDPG Reward: 11156.36  PG Loss: -1118.3801

#Games: 2321 #Frames: 2321000  Train_Max: 11223.81  Test_Score: 11149.05  Avg: 11215.55  ENV:  HalfCheetah-v2  DDPG Reward: 11378.20  PG Loss: -1120.1294

#Games: 2332 #Frames: 2332000  Train_Max: 11303.92  Test_Score: 11160.95  Avg: 11212.42  ENV:  HalfCheetah-v2  DDPG Reward: 11458.29  PG Loss: -1122.2729

#Games: 2343 #Frames: 2343000  Train_Max: 11154.94  Test_Score: 10868.48  Avg: 11200.87  ENV:  HalfCheetah-v2  DDPG Reward: 11547.20  PG Loss: -1123.1876

#Games: 2354 #Frames: 2354000  Train_Max: 11070.89  Test_Score: 11115.55  Avg: 11163.39  ENV:  HalfCheetah-v2  DDPG Reward: 10196.71  PG Loss: -1125.1342

#Games: 2365 #Frames: 2365000  Train_Max: 11379.47  Test_Score: 11086.67  Avg: 11152.40  ENV:  HalfCheetah-v2  DDPG Reward: 11779.80  PG Loss: -1127.0107

#Games: 2376 #Frames: 2376000  Train_Max: 11243.64  Test_Score: 11146.37  Avg: 11140.70  ENV:  HalfCheetah-v2  DDPG Reward: 11389.88  PG Loss: -1128.4952

#Games: 2387 #Frames: 2387000  Train_Max: 11138.28  Test_Score: 11085.23  Avg: 11136.36  ENV:  HalfCheetah-v2  DDPG Reward: 11771.34  PG Loss: -1128.8961

#Games: 2398 #Frames: 2398000  Train_Max: 11146.78  Test_Score: 11202.30  Avg: 11130.28  ENV:  HalfCheetah-v2  DDPG Reward: 11661.73  PG Loss: -1130.5553

#Games: 2409 #Frames: 2409000  Train_Max: 11220.51  Test_Score: 11121.70  Avg: 11125.36  ENV:  HalfCheetah-v2  DDPG Reward: 11333.56  PG Loss: -1131.0549

Progress Saved
Sync from RL --> Nevo
#Games: 2420 #Frames: 2420000  Train_Max: 11306.80  Test_Score: 11173.02  Avg: 11115.97  ENV:  HalfCheetah-v2  DDPG Reward: 11921.19  PG Loss: -1131.7340

#Games: 2431 #Frames: 2431000  Train_Max: 11824.62  Test_Score: 11766.28  Avg: 11110.93  ENV:  HalfCheetah-v2  DDPG Reward: 11709.30  PG Loss: -1132.2151

#Games: 2442 #Frames: 2442000  Train_Max: 11826.09  Test_Score: 11917.28  Avg: 11172.65  ENV:  HalfCheetah-v2  DDPG Reward: 11578.96  PG Loss: -1133.8203

#Games: 2453 #Frames: 2453000  Train_Max: 11804.99  Test_Score: 11634.97  Avg: 11248.29  ENV:  HalfCheetah-v2  DDPG Reward: 11704.31  PG Loss: -1134.7227

#Games: 2464 #Frames: 2464000  Train_Max: 11625.32  Test_Score: 11691.82  Avg: 11324.94  ENV:  HalfCheetah-v2  DDPG Reward: 11823.22  PG Loss: -1134.9592

#Games: 2475 #Frames: 2475000  Train_Max: 11523.00  Test_Score: 11524.77  Avg: 11382.56  ENV:  HalfCheetah-v2  DDPG Reward: 11396.15  PG Loss: -1134.4039

#Games: 2486 #Frames: 2486000  Train_Max: 11578.48  Test_Score: 11515.93  Avg: 11426.37  ENV:  HalfCheetah-v2  DDPG Reward: 11815.99  PG Loss: -1135.2458

#Games: 2497 #Frames: 2497000  Train_Max: 11748.93  Test_Score: 11661.05  Avg: 11463.33  ENV:  HalfCheetah-v2  DDPG Reward: 11352.38  PG Loss: -1136.4821

#Games: 2508 #Frames: 2508000  Train_Max: 11592.25  Test_Score: 11545.84  Avg: 11520.91  ENV:  HalfCheetah-v2  DDPG Reward: 11590.26  PG Loss: -1137.3314

#Games: 2519 #Frames: 2519000  Train_Max: 11635.95  Test_Score: 11659.01  Avg: 11555.27  ENV:  HalfCheetah-v2  DDPG Reward: 11678.74  PG Loss: -1139.7036

Sync from RL --> Nevo
#Games: 2530 #Frames: 2530000  Train_Max: 11662.46  Test_Score: 11713.01  Avg: 11609.00  ENV:  HalfCheetah-v2  DDPG Reward: 11800.15  PG Loss: -1140.7729

#Games: 2541 #Frames: 2541000  Train_Max: 11826.36  Test_Score: 11839.50  Avg: 11663.00  ENV:  HalfCheetah-v2  DDPG Reward: 11782.62  PG Loss: -1142.6832

#Games: 2552 #Frames: 2552000  Train_Max: 11872.05  Test_Score: 11630.72  Avg: 11670.32  ENV:  HalfCheetah-v2  DDPG Reward: 11599.08  PG Loss: -1143.1014

#Games: 2563 #Frames: 2563000  Train_Max: 11832.87  Test_Score: 11729.05  Avg: 11641.66  ENV:  HalfCheetah-v2  DDPG Reward: 11770.65  PG Loss: -1145.4484

#Games: 2574 #Frames: 2574000  Train_Max: 11638.64  Test_Score: 11764.56  Avg: 11651.07  ENV:  HalfCheetah-v2  DDPG Reward: 12015.00  PG Loss: -1147.6887

#Games: 2585 #Frames: 2585000  Train_Max: 11879.70  Test_Score: 11515.76  Avg: 11658.34  ENV:  HalfCheetah-v2  DDPG Reward: 11927.17  PG Loss: -1149.7557

#Games: 2596 #Frames: 2596000  Train_Max: 11300.45  Test_Score: 11070.58  Avg: 11657.44  ENV:  HalfCheetah-v2  DDPG Reward: 11353.41  PG Loss: -1151.0464

#Games: 2607 #Frames: 2607000  Train_Max: 11583.49  Test_Score: 11388.02  Avg: 11612.91  ENV:  HalfCheetah-v2  DDPG Reward: 11901.68  PG Loss: -1153.9755

Progress Saved
#Games: 2618 #Frames: 2618000  Train_Max: 11485.74  Test_Score: 11477.39  Avg: 11585.60  ENV:  HalfCheetah-v2  DDPG Reward: 11359.02  PG Loss: -1155.4722

#Games: 2629 #Frames: 2629000  Train_Max: 11625.35  Test_Score: 11561.41  Avg: 11578.76  ENV:  HalfCheetah-v2  DDPG Reward: 12124.99  PG Loss: -1156.7841

Sync from RL --> Nevo
#Games: 2640 #Frames: 2640000  Train_Max: 11680.90  Test_Score: 11429.23  Avg: 11569.00  ENV:  HalfCheetah-v2  DDPG Reward: 11774.78  PG Loss: -1159.6240

#Games: 2651 #Frames: 2651000  Train_Max: 11841.31  Test_Score: 11643.83  Avg: 11540.62  ENV:  HalfCheetah-v2  DDPG Reward: 11619.26  PG Loss: -1161.1073

#Games: 2662 #Frames: 2662000  Train_Max: 12117.43  Test_Score: 11738.92  Avg: 11521.05  ENV:  HalfCheetah-v2  DDPG Reward: 12047.39  PG Loss: -1163.0831

#Games: 2673 #Frames: 2673000  Train_Max: 11734.52  Test_Score: 11764.90  Avg: 11531.87  ENV:  HalfCheetah-v2  DDPG Reward: 11728.88  PG Loss: -1164.5493

#Games: 2684 #Frames: 2684000  Train_Max: 11521.87  Test_Score: 11720.62  Avg: 11535.46  ENV:  HalfCheetah-v2  DDPG Reward: 11889.42  PG Loss: -1166.7787

#Games: 2695 #Frames: 2695000  Train_Max: 11618.35  Test_Score: 11682.55  Avg: 11531.07  ENV:  HalfCheetah-v2  DDPG Reward: 12107.97  PG Loss: -1167.7618

#Games: 2706 #Frames: 2706000  Train_Max: 11617.69  Test_Score: 11345.76  Avg: 11547.74  ENV:  HalfCheetah-v2  DDPG Reward: 11925.40  PG Loss: -1168.0309

#Games: 2717 #Frames: 2717000  Train_Max: 11626.17  Test_Score: 11439.70  Avg: 11575.26  ENV:  HalfCheetah-v2  DDPG Reward: 11934.06  PG Loss: -1169.2177

#Games: 2728 #Frames: 2728000  Train_Max: 11154.05  Test_Score: 11089.62  Avg: 11580.43  ENV:  HalfCheetah-v2  DDPG Reward: 12227.30  PG Loss: -1169.5795

#Games: 2739 #Frames: 2739000  Train_Max: 11518.52  Test_Score: 11335.82  Avg: 11541.65  ENV:  HalfCheetah-v2  DDPG Reward: 11957.20  PG Loss: -1169.1775

Sync from RL --> Nevo
#Games: 2750 #Frames: 2750000  Train_Max: 10805.84  Test_Score: 11444.48  Avg: 11519.09  ENV:  HalfCheetah-v2  DDPG Reward: 12078.16  PG Loss: -1170.9551

#Games: 2761 #Frames: 2761000  Train_Max: 11994.99  Test_Score: 11969.75  Avg: 11520.62  ENV:  HalfCheetah-v2  DDPG Reward: 11683.13  PG Loss: -1173.2953

#Games: 2772 #Frames: 2772000  Train_Max: 11913.45  Test_Score: 11914.51  Avg: 11553.21  ENV:  HalfCheetah-v2  DDPG Reward: 12037.45  PG Loss: -1175.1869

#Games: 2783 #Frames: 2783000  Train_Max: 12155.64  Test_Score: 11962.36  Avg: 11570.77  ENV:  HalfCheetah-v2  DDPG Reward: 11980.99  PG Loss: -1177.8740

#Games: 2794 #Frames: 2794000  Train_Max: 11997.38  Test_Score: 11798.04  Avg: 11590.52  ENV:  HalfCheetah-v2  DDPG Reward: 12079.99  PG Loss: -1180.5255

#Games: 2805 #Frames: 2805000  Train_Max: 12239.45  Test_Score: 11975.34  Avg: 11598.26  ENV:  HalfCheetah-v2  DDPG Reward: 12245.39  PG Loss: -1182.2384

Progress Saved
#Games: 2816 #Frames: 2816000  Train_Max: 12102.91  Test_Score: 11860.68  Avg: 11627.54  ENV:  HalfCheetah-v2  DDPG Reward: 12451.78  PG Loss: -1183.1216

#Games: 2827 #Frames: 2827000  Train_Max: 11751.91  Test_Score: 11637.24  Avg: 11679.03  ENV:  HalfCheetah-v2  DDPG Reward: 11695.61  PG Loss: -1184.6152

#Games: 2838 #Frames: 2838000  Train_Max: 11796.09  Test_Score: 11700.80  Avg: 11698.78  ENV:  HalfCheetah-v2  DDPG Reward: 12497.32  PG Loss: -1187.1918

#Games: 2849 #Frames: 2849000  Train_Max: 11998.35  Test_Score: 11764.79  Avg: 11759.90  ENV:  HalfCheetah-v2  DDPG Reward: 11872.35  PG Loss: -1188.3536

Sync from RL --> Nevo
#Games: 2860 #Frames: 2860000  Train_Max: 11530.49  Test_Score: 11720.23  Avg: 11802.80  ENV:  HalfCheetah-v2  DDPG Reward: 11974.56  PG Loss: -1190.0560

#Games: 2871 #Frames: 2871000  Train_Max: 11992.46  Test_Score: 11956.31  Avg: 11830.37  ENV:  HalfCheetah-v2  DDPG Reward: 12150.62  PG Loss: -1191.8877

#Games: 2882 #Frames: 2882000  Train_Max: 11965.55  Test_Score: 12017.81  Avg: 11829.03  ENV:  HalfCheetah-v2  DDPG Reward: 12058.04  PG Loss: -1192.7400

#Games: 2893 #Frames: 2893000  Train_Max: 11886.59  Test_Score: 11990.49  Avg: 11839.36  ENV:  HalfCheetah-v2  DDPG Reward: 12364.14  PG Loss: -1195.3480

#Games: 2904 #Frames: 2904000  Train_Max: 11992.91  Test_Score: 11925.10  Avg: 11842.17  ENV:  HalfCheetah-v2  DDPG Reward: 12049.04  PG Loss: -1196.2356

#Games: 2915 #Frames: 2915000  Train_Max: 11966.03  Test_Score: 11983.29  Avg: 11854.88  ENV:  HalfCheetah-v2  DDPG Reward: 12155.48  PG Loss: -1197.8971

#Games: 2926 #Frames: 2926000  Train_Max: 11989.85  Test_Score: 11992.12  Avg: 11855.68  ENV:  HalfCheetah-v2  DDPG Reward: 12356.26  PG Loss: -1198.6868

#Games: 2937 #Frames: 2937000  Train_Max: 12047.18  Test_Score: 11950.99  Avg: 11868.82  ENV:  HalfCheetah-v2  DDPG Reward: 12357.58  PG Loss: -1198.1464

#Games: 2948 #Frames: 2948000  Train_Max: 11975.48  Test_Score: 11862.64  Avg: 11900.19  ENV:  HalfCheetah-v2  DDPG Reward: 12324.51  PG Loss: -1198.4124

#Games: 2959 #Frames: 2959000  Train_Max: 11894.23  Test_Score: 11806.70  Avg: 11916.38  ENV:  HalfCheetah-v2  DDPG Reward: 12129.52  PG Loss: -1198.6597

Sync from RL --> Nevo
#Games: 2970 #Frames: 2970000  Train_Max: 11814.24  Test_Score: 11820.33  Avg: 11920.57  ENV:  HalfCheetah-v2  DDPG Reward: 12576.88  PG Loss: -1198.8656

#Games: 2981 #Frames: 2981000  Train_Max: 12633.70  Test_Score: 12558.26  Avg: 11930.58  ENV:  HalfCheetah-v2  DDPG Reward: 12414.09  PG Loss: -1200.4287

#Games: 2992 #Frames: 2992000  Train_Max: 12675.71  Test_Score: 12567.87  Avg: 11990.77  ENV:  HalfCheetah-v2  DDPG Reward: 11749.17  PG Loss: -1202.0209

#Games: 3003 #Frames: 3003000  Train_Max: 12569.19  Test_Score: 12487.82  Avg: 12045.78  ENV:  HalfCheetah-v2  DDPG Reward: 12487.72  PG Loss: -1203.3424

Progress Saved
#Games: 3014 #Frames: 3014000  Train_Max: 12519.20  Test_Score: 12548.54  Avg: 12095.51  ENV:  HalfCheetah-v2  DDPG Reward: 12622.31  PG Loss: -1201.6393

#Games: 3025 #Frames: 3025000  Train_Max: 12573.39  Test_Score: 12592.80  Avg: 12157.86  ENV:  HalfCheetah-v2  DDPG Reward: 12476.75  PG Loss: -1201.2345

#Games: 3036 #Frames: 3036000  Train_Max: 12580.98  Test_Score: 12535.61  Avg: 12218.81  ENV:  HalfCheetah-v2  DDPG Reward: 12198.40  PG Loss: -1200.1903

#Games: 3047 #Frames: 3047000  Train_Max: 12582.43  Test_Score: 12622.63  Avg: 12273.16  ENV:  HalfCheetah-v2  DDPG Reward: 12126.78  PG Loss: -1200.6940

#Games: 3058 #Frames: 3058000  Train_Max: 12458.52  Test_Score: 12389.15  Avg: 12340.32  ENV:  HalfCheetah-v2  DDPG Reward: 11761.81  PG Loss: -1200.8009

#Games: 3069 #Frames: 3069000  Train_Max: 12235.14  Test_Score: 12334.73  Avg: 12392.97  ENV:  HalfCheetah-v2  DDPG Reward: 12388.26  PG Loss: -1201.8080

Sync from RL --> Nevo
#Games: 3080 #Frames: 3080000  Train_Max: 12224.52  Test_Score: 12166.85  Avg: 12445.77  ENV:  HalfCheetah-v2  DDPG Reward: 12578.67  PG Loss: -1203.2458

#Games: 3091 #Frames: 3091000  Train_Max: 12636.52  Test_Score: 12511.49  Avg: 12480.43  ENV:  HalfCheetah-v2  DDPG Reward: 12348.64  PG Loss: -1204.9060

#Games: 3102 #Frames: 3102000  Train_Max: 12595.40  Test_Score: 12589.60  Avg: 12475.75  ENV:  HalfCheetah-v2  DDPG Reward: 12023.68  PG Loss: -1206.2253

#Games: 3113 #Frames: 3113000  Train_Max: 12601.83  Test_Score: 12599.82  Avg: 12477.92  ENV:  HalfCheetah-v2  DDPG Reward: 12698.60  PG Loss: -1207.6226

